nb_visites,nb_views,nb_addtocarts,nb_transactions,nb_items_bought,sum_time_second,sum_time_minute,sum_time_hour,mean_time_tran_sec,mean_time_tran_minute,mean_time_tran_hour
115,86.0,15.0,4.0,14.0,777748.04,12962.0,216.04,194437.01,3241.0,54.01
356,241.0,68.0,36.0,47.0,768221.054,12804.0,213.39,21339.47372222222,356.0,5.93
9,5.0,2.0,2.0,2.0,746906.943,12448.0,207.47,373453.4715,6224.0,103.74
701,595.0,58.0,44.0,48.0,729184.242,12153.0,202.55,16572.369136363635,276.0,4.6
297,224.0,42.0,27.0,31.0,716366.303,11939.0,198.99,26532.085296296296,442.0,7.37
357,301.0,29.0,20.0,27.0,710700.278,11845.0,197.42,35535.013900000005,592.0,9.87
772,622.0,88.0,56.0,62.0,702307.754,11705.0,195.09,12541.209892857141,209.0,3.48
956,741.0,111.0,88.0,104.0,700450.098,11674.0,194.57,7959.660204545455,133.0,2.21
94,89.0,3.0,2.0,2.0,699054.699,11651.0,194.18,349527.3495,5825.0,97.09
351,300.0,28.0,19.0,23.0,697534.88,11626.0,193.76,36712.36210526316,612.0,10.2
9,5.0,2.0,2.0,2.0,696261.524,11604.0,193.41,348130.762,5802.0,96.7
26,21.0,2.0,3.0,3.0,695625.02,11594.0,193.23,231875.00666666668,3865.0,64.41
14,8.0,3.0,2.0,3.0,690070.271,11501.0,191.69,345035.1355,5751.0,95.84
7,3.0,2.0,2.0,2.0,684826.402,11414.0,190.23,342413.201,5707.0,95.11
18,13.0,3.0,2.0,2.0,682612.707,11377.0,189.61,341306.3535,5688.0,94.81
15,13.0,0.0,2.0,2.0,681701.105,11362.0,189.36,340850.5525,5681.0,94.68
22,17.0,3.0,2.0,2.0,679998.263,11333.0,188.89,339999.1315,5667.0,94.44
19,14.0,3.0,2.0,2.0,677528.093,11292.0,188.2,338764.0465,5646.0,94.1
55,51.0,2.0,2.0,2.0,671924.969,11199.0,186.65,335962.4845,5599.0,93.32
7,2.0,3.0,2.0,2.0,663556.197,11059.0,184.32,331778.0985,5530.0,92.16
29,20.0,4.0,2.0,5.0,655852.646,10931.0,182.18,327926.323,5465.0,91.09
63,34.0,15.0,3.0,14.0,645499.381,10758.0,179.31,215166.46033333335,3586.0,59.77
17,9.0,4.0,2.0,4.0,642751.954,10713.0,178.54,321375.977,5356.0,89.27
29,12.0,10.0,7.0,7.0,642647.714,10711.0,178.51,91806.81628571429,1530.0,25.5
60,50.0,5.0,2.0,5.0,629235.053,10487.0,174.79,314617.5265,5244.0,87.39
35,29.0,4.0,2.0,2.0,617879.988,10298.0,171.63,308939.994,5149.0,85.82
47,43.0,2.0,2.0,2.0,607466.785,10124.0,168.74,303733.3925,5062.0,84.37
14,10.0,2.0,2.0,2.0,606428.561,10107.0,168.45,303214.2805,5054.0,84.23
45,32.0,7.0,4.0,6.0,605444.443,10091.0,168.18,151361.11075,2523.0,42.04
9,5.0,2.0,2.0,2.0,604825.419,10080.0,168.01,302412.7095,5040.0,84.0
31,25.0,3.0,3.0,3.0,604818.5,10080.0,168.01,201606.16666666666,3360.0,56.0
26,18.0,4.0,3.0,4.0,601038.424,10017.0,166.96,200346.14133333333,3339.0,55.65
18,15.0,1.0,2.0,2.0,598689.788,9978.0,166.3,299344.894,4989.0,83.15
6,2.0,2.0,2.0,2.0,597688.404,9961.0,166.02,298844.202,4981.0,83.01
7,3.0,2.0,2.0,2.0,596357.626,9939.0,165.65,298178.813,4970.0,82.83
31,17.0,9.0,2.0,5.0,596015.054,9934.0,165.56,298007.527,4967.0,82.78
13,8.0,2.0,2.0,3.0,586258.919,9771.0,162.85,293129.4595,4885.0,81.42
11,7.0,2.0,2.0,2.0,570063.371,9501.0,158.35,285031.6855,4751.0,79.18
30,20.0,5.0,4.0,5.0,567398.554,9457.0,157.61,141849.6385,2364.0,39.4
43,39.0,2.0,2.0,2.0,563754.702,9396.0,156.6,281877.351,4698.0,78.3
129,84.0,23.0,2.0,22.0,550546.858,9176.0,152.93,275273.429,4588.0,76.46
112,79.0,16.0,13.0,17.0,547072.362,9118.0,151.96,42082.48938461538,701.0,11.69
376,326.0,32.0,16.0,18.0,542027.716,9034.0,150.56,33876.73225,565.0,9.41
32,25.0,5.0,2.0,2.0,539372.945,8990.0,149.83,269686.4725,4495.0,74.91
1277,1166.0,60.0,33.0,51.0,538547.811,8976.0,149.6,16319.630636363636,272.0,4.53
8,4.0,2.0,2.0,2.0,534074.51,8901.0,148.35,267037.255,4451.0,74.18
100,94.0,4.0,2.0,2.0,530439.963,8841.0,147.34,265219.9815,4420.0,73.67
102,80.0,16.0,3.0,6.0,529404.416,8823.0,147.06,176468.13866666667,2941.0,49.02
472,437.0,21.0,9.0,14.0,528999.533,8817.0,146.94,58777.7258888889,980.0,16.33
11,7.0,2.0,2.0,2.0,518259.364,8638.0,143.96,259129.682,4319.0,71.98
163,127.0,19.0,15.0,17.0,516266.47,8604.0,143.41,34417.76466666666,574.0,9.56
42,36.0,3.0,3.0,3.0,512439.733,8541.0,142.34,170813.24433333334,2847.0,47.45
272,263.0,5.0,3.0,4.0,511975.173,8533.0,142.22,170658.391,2844.0,47.41
539,443.0,51.0,37.0,45.0,510376.815,8506.0,141.77,13793.967972972972,230.0,3.83
18,13.0,3.0,2.0,2.0,506080.292,8435.0,140.58,253040.146,4217.0,70.29
7,3.0,1.0,2.0,3.0,505990.619,8433.0,140.55,252995.3095,4217.0,70.28
15,9.0,4.0,2.0,2.0,503291.566,8388.0,139.8,251645.783,4194.0,69.9
42,35.0,2.0,2.0,5.0,489803.848,8163.0,136.06,244901.924,4082.0,68.03
21,16.0,2.0,2.0,3.0,489599.205,8160.0,136.0,244799.6025,4080.0,68.0
35,25.0,5.0,2.0,5.0,486918.773,8115.0,135.26,243459.3865,4058.0,67.63
77,67.0,5.0,5.0,5.0,475643.238,7927.0,132.12,95128.6476,1585.0,26.42
603,542.0,33.0,20.0,28.0,451395.598,7523.0,125.39,22569.7799,376.0,6.27
15,8.0,4.0,3.0,3.0,448030.9,7467.0,124.45,149343.63333333333,2489.0,41.48
22,18.0,2.0,2.0,2.0,441664.66,7361.0,122.68,220832.33,3681.0,61.34
5,2.0,1.0,2.0,2.0,436635.035,7277.0,121.29,218317.5175,3639.0,60.64
11,5.0,3.0,2.0,3.0,435043.12,7251.0,120.85,217521.56,3625.0,60.42
157,145.0,6.0,3.0,6.0,433892.055,7232.0,120.53,144630.685,2411.0,40.18
10,3.0,4.0,3.0,3.0,433177.151,7220.0,120.33,144392.38366666666,2407.0,40.11
274,179.0,53.0,39.0,42.0,433188.156,7220.0,120.33,11107.388615384616,185.0,3.09
20,13.0,4.0,2.0,3.0,432356.823,7206.0,120.1,216178.4115,3603.0,60.05
194,160.0,23.0,6.0,11.0,430944.319,7182.0,119.71,71824.05316666666,1197.0,19.95
33,25.0,6.0,2.0,2.0,429851.154,7164.0,119.4,214925.577,3582.0,59.7
45,33.0,5.0,5.0,7.0,426757.064,7113.0,118.54,85351.4128,1423.0,23.71
77,71.0,3.0,3.0,3.0,426355.993,7106.0,118.43,142118.66433333335,2369.0,39.48
48,40.0,4.0,2.0,4.0,412451.69,6874.0,114.57,206225.845,3437.0,57.28
24,21.0,1.0,2.0,2.0,410408.825,6840.0,114.0,205204.4125,3420.0,57.0
122,77.0,23.0,19.0,22.0,408768.49,6813.0,113.55,21514.13105263158,359.0,5.98
37,30.0,3.0,2.0,4.0,389664.409,6494.0,108.24,194832.2045,3247.0,54.12
726,641.0,47.0,25.0,38.0,387573.727,6460.0,107.66,15502.94908,258.0,4.31
647,577.0,43.0,25.0,27.0,371816.382,6197.0,103.28,14872.655279999999,248.0,4.13
309,221.0,48.0,30.0,40.0,368557.155,6143.0,102.38,12285.238500000001,205.0,3.41
290,244.0,22.0,14.0,24.0,366926.599,6115.0,101.92,26209.042785714286,437.0,7.28
290,249.0,23.0,13.0,18.0,365024.604,6084.0,101.4,28078.815692307693,468.0,7.8
25,16.0,5.0,2.0,4.0,365040.681,6084.0,101.4,182520.3405,3042.0,50.7
318,294.0,14.0,10.0,10.0,364757.52,6079.0,101.32,36475.752,608.0,10.13
2,0.0,0.0,2.0,2.0,359751.039,5996.0,99.93,179875.5195,2998.0,49.97
5,3.0,0.0,2.0,2.0,353630.616,5894.0,98.23,176815.308,2947.0,49.12
213,193.0,13.0,7.0,7.0,351463.466,5858.0,97.63,50209.06657142857,837.0,13.95
12,6.0,3.0,3.0,3.0,351318.664,5855.0,97.59,117106.22133333333,1952.0,32.53
15,9.0,4.0,2.0,2.0,343987.606,5733.0,95.55,171993.803,2867.0,47.78
23,16.0,4.0,2.0,3.0,343569.574,5726.0,95.44,171784.787,2863.0,47.72
226,204.0,13.0,9.0,9.0,341733.189,5696.0,94.93,37970.35433333334,633.0,10.55
15,11.0,2.0,2.0,2.0,340535.913,5676.0,94.59,170267.9565,2838.0,47.3
14,11.0,1.0,2.0,2.0,340226.023,5670.0,94.51,170113.0115,2835.0,47.25
41,35.0,4.0,2.0,2.0,338241.612,5637.0,93.96,169120.806,2819.0,46.98
40,31.0,5.0,2.0,4.0,336595.914,5610.0,93.5,168297.957,2805.0,46.75
31,26.0,3.0,2.0,2.0,336529.472,5609.0,93.48,168264.736,2804.0,46.74
31,23.0,4.0,2.0,4.0,335547.244,5592.0,93.21,167773.622,2796.0,46.6
28,23.0,3.0,2.0,2.0,332777.751,5546.0,92.44,166388.8755,2773.0,46.22
19,14.0,3.0,2.0,2.0,332347.444,5539.0,92.32,166173.722,2770.0,46.16
365,283.0,46.0,30.0,36.0,329465.579,5491.0,91.52,10982.185966666668,183.0,3.05
19,13.0,4.0,2.0,2.0,328678.972,5478.0,91.3,164339.486,2739.0,45.65
15,10.0,2.0,3.0,3.0,326470.806,5441.0,90.69,108823.602,1814.0,30.23
21,12.0,6.0,2.0,3.0,325124.057,5419.0,90.31,162562.0285,2709.0,45.16
5,2.0,1.0,2.0,2.0,322187.727,5370.0,89.5,161093.8635,2685.0,44.75
26,19.0,3.0,3.0,4.0,320142.361,5336.0,88.93,106714.12033333333,1779.0,29.64
46,38.0,6.0,2.0,2.0,317953.144,5299.0,88.32,158976.572,2650.0,44.16
11,7.0,2.0,2.0,2.0,313600.396,5227.0,87.11,156800.198,2613.0,43.56
51,45.0,4.0,2.0,2.0,302699.495,5045.0,84.08,151349.7475,2522.0,42.04
18,14.0,2.0,2.0,2.0,300351.588,5006.0,83.43,150175.794,2503.0,41.72
10,6.0,2.0,2.0,2.0,295159.812,4919.0,81.99,147579.906,2460.0,40.99
419,352.0,41.0,20.0,26.0,289820.096,4830.0,80.51,14491.0048,242.0,4.03
24,19.0,2.0,2.0,3.0,286605.13,4777.0,79.61,143302.565,2388.0,39.81
485,456.0,18.0,11.0,11.0,281065.302,4684.0,78.07,25551.391090909092,426.0,7.1
539,482.0,31.0,24.0,26.0,274773.467,4580.0,76.33,11448.894458333334,191.0,3.18
25,21.0,2.0,2.0,2.0,274025.249,4567.0,76.12,137012.6245,2284.0,38.06
5,2.0,1.0,2.0,2.0,272519.102,4542.0,75.7,136259.551,2271.0,37.85
61,54.0,5.0,2.0,2.0,272263.373,4538.0,75.63,136131.6865,2269.0,37.81
13,9.0,2.0,2.0,2.0,271971.175,4533.0,75.55,135985.5875,2266.0,37.77
39,33.0,0.0,6.0,6.0,271461.004,4524.0,75.41,45243.50066666667,754.0,12.57
127,124.0,1.0,2.0,2.0,266634.809,4444.0,74.07,133317.4045,2222.0,37.03
6,3.0,1.0,2.0,2.0,265506.217,4425.0,73.75,132753.1085,2213.0,36.88
10,6.0,2.0,2.0,2.0,264759.657,4413.0,73.54,132379.8285,2206.0,36.77
27,23.0,2.0,2.0,2.0,264285.543,4405.0,73.41,132142.7715,2202.0,36.71
43,32.0,6.0,4.0,5.0,263977.605,4400.0,73.33,65994.40125,1100.0,18.33
39,34.0,2.0,3.0,3.0,263920.149,4399.0,73.31,87973.38299999999,1466.0,24.44
72,59.0,7.0,6.0,6.0,263922.369,4399.0,73.31,43987.0615,733.0,12.22
48,44.0,1.0,3.0,3.0,263885.758,4398.0,73.3,87961.91933333332,1466.0,24.43
67,63.0,1.0,3.0,3.0,263865.564,4398.0,73.3,87955.18800000001,1466.0,24.43
12,4.0,4.0,2.0,4.0,261592.397,4360.0,72.66,130796.1985,2180.0,36.33
9,6.0,1.0,2.0,2.0,260468.6,4341.0,72.35,130234.3,2171.0,36.18
31,28.0,1.0,2.0,2.0,258628.238,4310.0,71.84,129314.119,2155.0,35.92
12,8.0,2.0,2.0,2.0,258304.236,4305.0,71.75,129152.118,2153.0,35.88
218,163.0,44.0,2.0,11.0,254286.796,4238.0,70.64,127143.398,2119.0,35.32
15,11.0,2.0,2.0,2.0,247219.218,4120.0,68.67,123609.609,2060.0,34.34
6,2.0,2.0,2.0,2.0,244927.475,4082.0,68.04,122463.7375,2041.0,34.02
8,4.0,2.0,2.0,2.0,243549.183,4059.0,67.65,121774.5915,2030.0,33.83
7,3.0,2.0,2.0,2.0,242499.505,4042.0,67.36,121249.7525,2021.0,33.68
64,55.0,3.0,2.0,6.0,238968.638,3983.0,66.38,119484.319,1991.0,33.19
34,28.0,3.0,2.0,3.0,232776.64,3880.0,64.66,116388.32,1940.0,32.33
138,105.0,22.0,10.0,11.0,227318.275,3789.0,63.14,22731.8275,379.0,6.31
694,596.0,53.0,14.0,45.0,211229.764,3520.0,58.67,15087.840285714285,251.0,4.19
400,381.0,11.0,6.0,8.0,210640.839,3511.0,58.51,35106.8065,585.0,9.75
18,14.0,2.0,2.0,2.0,208163.256,3469.0,57.82,104081.628,1735.0,28.91
7,4.0,1.0,2.0,2.0,202174.931,3370.0,56.16,101087.4655,1685.0,28.08
330,278.0,27.0,19.0,25.0,202109.402,3368.0,56.14,10637.336947368422,177.0,2.95
6,2.0,2.0,2.0,2.0,200267.631,3338.0,55.63,100133.8155,1669.0,27.81
15,11.0,2.0,2.0,2.0,193240.805,3221.0,53.68,96620.4025,1610.0,26.84
295,234.0,31.0,22.0,30.0,192475.821,3208.0,53.47,8748.900954545454,146.0,2.43
58,33.0,14.0,3.0,11.0,191910.238,3199.0,53.31,63970.079333333335,1066.0,17.77
29,21.0,6.0,2.0,2.0,187801.075,3130.0,52.17,93900.5375,1565.0,26.08
55,23.0,18.0,3.0,14.0,184522.114,3075.0,51.26,61507.371333333336,1025.0,17.09
25,23.0,0.0,2.0,2.0,183901.414,3065.0,51.08,91950.707,1533.0,25.54
12,8.0,2.0,2.0,2.0,183671.134,3061.0,51.02,91835.567,1531.0,25.51
8,3.0,3.0,2.0,2.0,182041.968,3034.0,50.57,91020.984,1517.0,25.28
5,1.0,2.0,2.0,2.0,179949.268,2999.0,49.99,89974.634,1500.0,24.99
103,87.0,8.0,2.0,8.0,179472.241,2991.0,49.85,89736.1205,1496.0,24.93
12,8.0,2.0,2.0,2.0,179098.706,2985.0,49.75,89549.353,1492.0,24.87
90,58.0,19.0,2.0,13.0,175025.764,2917.0,48.62,87512.882,1459.0,24.31
137,81.0,22.0,2.0,34.0,170828.797,2847.0,47.45,85414.3985,1424.0,23.73
25,21.0,2.0,2.0,2.0,170722.464,2845.0,47.42,85361.232,1423.0,23.71
11,6.0,3.0,2.0,2.0,169139.267,2819.0,46.98,84569.6335,1409.0,23.49
222,181.0,26.0,11.0,15.0,167222.297,2787.0,46.45,15202.027,253.0,4.22
42,24.0,13.0,3.0,5.0,166723.907,2779.0,46.31,55574.63566666667,926.0,15.44
26,15.0,6.0,4.0,5.0,166229.767,2770.0,46.17,41557.44175,693.0,11.54
6,2.0,2.0,2.0,2.0,166036.884,2767.0,46.12,83018.442,1384.0,23.06
82,71.0,6.0,2.0,5.0,164109.946,2735.0,45.59,82054.973,1368.0,22.79
7,3.0,2.0,2.0,2.0,163697.137,2728.0,45.47,81848.5685,1364.0,22.74
21,12.0,3.0,2.0,6.0,163342.869,2722.0,45.37,81671.4345,1361.0,22.69
25,21.0,2.0,2.0,2.0,158902.33,2648.0,44.14,79451.165,1324.0,22.07
10,5.0,3.0,2.0,2.0,158531.663,2642.0,44.04,79265.8315,1321.0,22.02
18,16.0,0.0,2.0,2.0,155669.17,2594.0,43.24,77834.585,1297.0,21.62
11,6.0,2.0,2.0,3.0,152434.25,2541.0,42.34,76217.125,1270.0,21.17
21,13.0,4.0,4.0,4.0,146007.148,2433.0,40.56,36501.787,608.0,10.14
28,24.0,2.0,2.0,2.0,145912.504,2432.0,40.53,72956.252,1216.0,20.27
36,15.0,12.0,3.0,9.0,141793.177,2363.0,39.39,47264.39233333333,788.0,13.13
61,56.0,3.0,2.0,2.0,138874.702,2315.0,38.58,69437.351,1157.0,19.29
60,42.0,13.0,2.0,5.0,136231.497,2271.0,37.84,68115.7485,1135.0,18.92
32,28.0,2.0,2.0,2.0,133285.145,2221.0,37.02,66642.5725,1111.0,18.51
24,19.0,3.0,2.0,2.0,129451.78,2158.0,35.96,64725.89,1079.0,17.98
13,6.0,5.0,2.0,2.0,120622.639,2010.0,33.51,60311.3195,1005.0,16.75
62,55.0,3.0,2.0,4.0,118400.418,1973.0,32.89,59200.209,987.0,16.44
33,27.0,2.0,4.0,4.0,117862.279,1964.0,32.74,29465.56975,491.0,8.18
293,211.0,44.0,30.0,38.0,117116.527,1952.0,32.53,3903.884233333333,65.0,1.08
12,7.0,2.0,3.0,3.0,112234.464,1871.0,31.18,37411.488000000005,624.0,10.39
25,21.0,2.0,2.0,2.0,109633.735,1827.0,30.45,54816.8675,914.0,15.23
67,61.0,2.0,2.0,4.0,106810.085,1780.0,29.67,53405.0425,890.0,14.83
38,19.0,17.0,2.0,2.0,104787.648,1746.0,29.11,52393.824,873.0,14.55
139,113.0,13.0,12.0,13.0,104439.207,1741.0,29.01,8703.267249999999,145.0,2.42
311,222.0,42.0,30.0,47.0,103772.674,1730.0,28.83,3459.0891333333334,58.0,0.96
6,2.0,2.0,2.0,2.0,103306.427,1722.0,28.7,51653.2135,861.0,14.35
24,18.0,3.0,3.0,3.0,102294.371,1705.0,28.42,34098.12366666667,568.0,9.47
34,29.0,3.0,2.0,2.0,100540.27,1676.0,27.93,50270.135,838.0,13.96
17,8.0,3.0,2.0,6.0,95985.549,1600.0,26.66,47992.7745,800.0,13.33
39,30.0,5.0,2.0,4.0,95767.781,1596.0,26.6,47883.8905,798.0,13.3
17,12.0,3.0,2.0,2.0,95443.346,1591.0,26.51,47721.673,795.0,13.26
18,11.0,4.0,3.0,3.0,95257.596,1588.0,26.46,31752.532000000003,529.0,8.82
7,3.0,2.0,2.0,2.0,95071.138,1585.0,26.41,47535.569,792.0,13.2
257,219.0,20.0,17.0,18.0,94379.41,1573.0,26.22,5551.7300000000005,93.0,1.54
9,5.0,2.0,2.0,2.0,92377.34,1540.0,25.66,46188.67,770.0,12.83
70,43.0,16.0,2.0,11.0,91801.484,1530.0,25.5,45900.742,765.0,12.75
5,2.0,1.0,2.0,2.0,90949.415,1516.0,25.26,45474.7075,758.0,12.63
39,35.0,2.0,2.0,2.0,90750.162,1513.0,25.21,45375.081,756.0,12.6
454,443.0,6.0,3.0,5.0,89845.598,1497.0,24.96,29948.532666666666,499.0,8.32
12,6.0,2.0,2.0,4.0,89045.96,1484.0,24.73,44522.98,742.0,12.37
64,34.0,18.0,4.0,12.0,88976.233,1483.0,24.72,22244.05825,371.0,6.18
8,3.0,3.0,2.0,2.0,88589.468,1476.0,24.61,44294.734,738.0,12.3
3,1.0,0.0,2.0,2.0,88466.172,1474.0,24.57,44233.086,737.0,12.29
13,8.0,3.0,2.0,2.0,87359.983,1456.0,24.27,43679.9915,728.0,12.13
27,17.0,6.0,4.0,4.0,87095.889,1452.0,24.19,21773.97225,363.0,6.05
24,14.0,6.0,4.0,4.0,86681.356,1445.0,24.08,21670.339,361.0,6.02
188,60.0,69.0,2.0,59.0,86459.418,1441.0,24.02,43229.709,720.0,12.01
5,3.0,1.0,1.0,1.0,86389.677,1440.0,24.0,86389.677,1440.0,24.0
120,99.0,14.0,1.0,7.0,86346.403,1439.0,23.99,86346.403,1439.0,23.99
19,15.0,2.0,1.0,2.0,86312.917,1439.0,23.98,86312.917,1439.0,23.98
6,4.0,1.0,1.0,1.0,86324.138,1439.0,23.98,86324.138,1439.0,23.98
12,8.0,3.0,1.0,1.0,86350.135,1439.0,23.99,86350.135,1439.0,23.99
16,13.0,1.0,2.0,2.0,86294.526,1438.0,23.97,43147.263,719.0,11.99
9,5.0,2.0,1.0,2.0,86209.898,1437.0,23.95,86209.898,1437.0,23.95
12,10.0,1.0,1.0,1.0,86204.924,1437.0,23.95,86204.924,1437.0,23.95
5,3.0,1.0,1.0,1.0,86182.013,1436.0,23.94,86182.013,1436.0,23.94
4,2.0,1.0,1.0,1.0,86143.418,1436.0,23.93,86143.418,1436.0,23.93
5,3.0,1.0,1.0,1.0,86119.129,1435.0,23.92,86119.129,1435.0,23.92
103,93.0,6.0,1.0,4.0,86042.795,1434.0,23.9,86042.795,1434.0,23.9
17,13.0,2.0,2.0,2.0,86039.764,1434.0,23.9,43019.882,717.0,11.95
22,20.0,1.0,1.0,1.0,86044.919,1434.0,23.9,86044.919,1434.0,23.9
391,389.0,1.0,1.0,1.0,85974.247,1433.0,23.88,85974.247,1433.0,23.88
28,26.0,1.0,1.0,1.0,85979.763,1433.0,23.88,85979.763,1433.0,23.88
4,0.0,2.0,2.0,2.0,85986.587,1433.0,23.89,42993.2935,717.0,11.94
5,3.0,1.0,1.0,1.0,86001.618,1433.0,23.89,86001.618,1433.0,23.89
12,6.0,3.0,2.0,3.0,85890.013,1432.0,23.86,42945.0065,716.0,11.93
76,68.0,5.0,3.0,3.0,85933.296,1432.0,23.87,28644.432,477.0,7.96
57,52.0,3.0,2.0,2.0,85845.39,1431.0,23.85,42922.695,715.0,11.92
6,4.0,1.0,1.0,1.0,85847.082,1431.0,23.85,85847.082,1431.0,23.85
81,47.0,20.0,4.0,14.0,85883.95,1431.0,23.86,21470.9875,358.0,5.96
5,3.0,1.0,1.0,1.0,85873.456,1431.0,23.85,85873.456,1431.0,23.85
5,3.0,1.0,1.0,1.0,85770.948,1430.0,23.83,85770.948,1430.0,23.83
15,13.0,1.0,1.0,1.0,85807.596,1430.0,23.84,85807.596,1430.0,23.84
8,6.0,1.0,1.0,1.0,85783.175,1430.0,23.83,85783.175,1430.0,23.83
11,9.0,1.0,1.0,1.0,85710.526,1429.0,23.81,85710.526,1429.0,23.81
11,9.0,1.0,1.0,1.0,85757.023,1429.0,23.82,85757.023,1429.0,23.82
41,34.0,6.0,1.0,1.0,85710.592,1429.0,23.81,85710.592,1429.0,23.81
161,159.0,1.0,1.0,1.0,85686.674,1428.0,23.8,85686.674,1428.0,23.8
55,52.0,2.0,1.0,1.0,85664.454,1428.0,23.8,85664.454,1428.0,23.8
7,5.0,1.0,1.0,1.0,85641.07,1427.0,23.79,85641.07,1427.0,23.79
11,9.0,1.0,1.0,1.0,85561.844,1426.0,23.77,85561.844,1426.0,23.77
14,10.0,2.0,2.0,2.0,85585.787,1426.0,23.77,42792.8935,713.0,11.89
10,5.0,3.0,1.0,2.0,85564.31,1426.0,23.77,85564.31,1426.0,23.77
20,9.0,10.0,1.0,1.0,85588.813,1426.0,23.77,85588.813,1426.0,23.77
7,5.0,1.0,1.0,1.0,85514.407,1425.0,23.75,85514.407,1425.0,23.75
40,36.0,2.0,1.0,2.0,85520.176,1425.0,23.76,85520.176,1425.0,23.76
29,22.0,3.0,1.0,4.0,85443.035,1424.0,23.73,85443.035,1424.0,23.73
15,11.0,3.0,1.0,1.0,85446.437,1424.0,23.74,85446.437,1424.0,23.74
23,21.0,1.0,1.0,1.0,85455.135,1424.0,23.74,85455.135,1424.0,23.74
30,20.0,5.0,1.0,5.0,85379.199,1423.0,23.72,85379.199,1423.0,23.72
6,4.0,1.0,1.0,1.0,85235.627,1421.0,23.68,85235.627,1421.0,23.68
19,16.0,2.0,1.0,1.0,85242.283,1421.0,23.68,85242.283,1421.0,23.68
7,5.0,1.0,1.0,1.0,85288.99,1421.0,23.69,85288.99,1421.0,23.69
40,33.0,5.0,1.0,2.0,85267.833,1421.0,23.69,85267.833,1421.0,23.69
309,251.0,54.0,1.0,4.0,85164.738,1419.0,23.66,85164.738,1419.0,23.66
6,4.0,1.0,1.0,1.0,85108.663,1418.0,23.64,85108.663,1418.0,23.64
8,5.0,2.0,1.0,1.0,84990.441,1417.0,23.61,84990.441,1417.0,23.61
7,5.0,1.0,1.0,1.0,84979.629,1416.0,23.61,84979.629,1416.0,23.61
53,38.0,7.0,2.0,8.0,84971.562,1416.0,23.6,42485.781,708.0,11.8
5,3.0,1.0,1.0,1.0,84938.473,1416.0,23.59,84938.473,1416.0,23.59
12,10.0,1.0,1.0,1.0,84905.907,1415.0,23.58,84905.907,1415.0,23.58
101,96.0,3.0,1.0,2.0,84883.111,1415.0,23.58,84883.111,1415.0,23.58
4,3.0,0.0,1.0,1.0,84817.566,1414.0,23.56,84817.566,1414.0,23.56
25,23.0,1.0,1.0,1.0,84839.423,1414.0,23.57,84839.423,1414.0,23.57
8,6.0,1.0,1.0,1.0,84809.884,1413.0,23.56,84809.884,1413.0,23.56
6,4.0,1.0,1.0,1.0,84720.172,1412.0,23.53,84720.172,1412.0,23.53
7,4.0,1.0,1.0,2.0,84738.106,1412.0,23.54,84738.106,1412.0,23.54
8,6.0,1.0,1.0,1.0,84564.033,1409.0,23.49,84564.033,1409.0,23.49
15,12.0,2.0,1.0,1.0,84524.693,1409.0,23.48,84524.693,1409.0,23.48
23,15.0,4.0,2.0,4.0,84544.777,1409.0,23.48,42272.3885,705.0,11.74
19,17.0,1.0,1.0,1.0,84502.685,1408.0,23.47,84502.685,1408.0,23.47
16,14.0,1.0,1.0,1.0,84504.899,1408.0,23.47,84504.899,1408.0,23.47
13,11.0,1.0,1.0,1.0,84286.586,1405.0,23.41,84286.586,1405.0,23.41
4,2.0,1.0,1.0,1.0,84210.573,1404.0,23.39,84210.573,1404.0,23.39
32,17.0,12.0,1.0,3.0,84114.403,1402.0,23.37,84114.403,1402.0,23.37
4,2.0,1.0,1.0,1.0,84063.998,1401.0,23.35,84063.998,1401.0,23.35
7,3.0,2.0,1.0,2.0,84041.58,1401.0,23.34,84041.58,1401.0,23.34
11,9.0,1.0,1.0,1.0,83983.39,1400.0,23.33,83983.39,1400.0,23.33
14,9.0,3.0,1.0,2.0,84006.571,1400.0,23.34,84006.571,1400.0,23.34
14,12.0,1.0,1.0,1.0,83978.192,1400.0,23.33,83978.192,1400.0,23.33
4,3.0,0.0,1.0,1.0,83855.566,1398.0,23.29,83855.566,1398.0,23.29
12,10.0,1.0,1.0,1.0,83869.52,1398.0,23.3,83869.52,1398.0,23.3
5,3.0,1.0,1.0,1.0,83798.067,1397.0,23.28,83798.067,1397.0,23.28
18,14.0,3.0,1.0,1.0,83833.164,1397.0,23.29,83833.164,1397.0,23.29
60,26.0,20.0,1.0,14.0,83757.547,1396.0,23.27,83757.547,1396.0,23.27
13,11.0,1.0,1.0,1.0,83728.272,1395.0,23.26,83728.272,1395.0,23.26
7,3.0,2.0,2.0,2.0,83608.03,1393.0,23.22,41804.015,697.0,11.61
29,22.0,4.0,2.0,3.0,83562.451,1393.0,23.21,41781.2255,696.0,11.61
5,3.0,1.0,1.0,1.0,83567.976,1393.0,23.21,83567.976,1393.0,23.21
76,70.0,4.0,2.0,2.0,83443.581,1391.0,23.18,41721.7905,695.0,11.59
12,10.0,1.0,1.0,1.0,83437.066,1391.0,23.18,83437.066,1391.0,23.18
6,3.0,1.0,1.0,2.0,83407.228,1390.0,23.17,83407.228,1390.0,23.17
15,12.0,2.0,1.0,1.0,83427.353,1390.0,23.17,83427.353,1390.0,23.17
