timestamp,visitorid,event,itemid,transactionid,date,year,month,day,dayofweek,hour
1438836516441,270877,view,252586,,2015-08-06 06:48:36.441,2015,8,6,3,6
1438118770613,21205,view,349611,,2015-07-28 23:26:10.613,2015,7,28,1,23
1437444805560,564156,view,159542,,2015-07-21 04:13:25.560,2015,7,21,1,4
1435459339837,1040296,view,272770,,2015-06-28 04:42:19.837,2015,6,28,6,4
1432342443961,2748,view,394181,,2015-05-23 02:54:03.961,2015,5,23,5,2
1431330581776,208619,view,356129,,2015-05-11 09:49:41.776,2015,5,11,0,9
1441312693609,1213423,view,275294,,2015-09-03 22:38:13.609,2015,9,3,3,22
1434818433231,1285850,view,138778,,2015-06-20 18:40:33.231,2015,6,20,5,18
1436217675925,505506,view,71952,,2015-07-06 23:21:15.925,2015,7,6,0,23
1432008120828,717756,view,264256,,2015-05-19 06:02:00.828,2015,5,19,1,6
1434065325278,1353906,view,239583,,2015-06-12 01:28:45.278,2015,6,12,4,1
1441162654191,1014699,view,244252,,2015-09-02 04:57:34.191,2015,9,2,2,4
1441925933619,193841,view,245085,,2015-09-11 00:58:53.619,2015,9,11,4,0
1433856629956,839054,view,18573,,2015-06-09 15:30:29.956,2015,6,9,1,15
1440874419410,985034,view,315393,,2015-08-29 20:53:39.410,2015,8,29,5,20
1432844410752,195721,view,442131,,2015-05-28 22:20:10.752,2015,5,28,3,22
1439905926689,1107403,view,394678,,2015-08-18 15:52:06.689,2015,8,18,1,15
1432174801416,504266,view,441835,,2015-05-21 04:20:01.416,2015,5,21,3,4
1436923357017,936397,view,44411,,2015-07-15 03:22:37.017,2015,7,15,2,3
1441170804959,713702,view,129065,,2015-09-02 07:13:24.959,2015,9,2,2,7
1432853968533,86492,view,79124,,2015-05-29 00:59:28.533,2015,5,29,4,0
1440441528183,331115,view,67879,,2015-08-24 20:38:48.183,2015,8,24,0,20
1431559353170,1337665,view,397311,,2015-05-14 01:22:33.170,2015,5,14,3,1
1434923027504,1140205,view,66737,,2015-06-21 23:43:47.504,2015,6,21,6,23
1432141369391,778373,view,464180,,2015-05-20 19:02:49.391,2015,5,20,2,19
1437885110534,719958,view,458159,,2015-07-26 06:31:50.534,2015,7,26,6,6
1432231146589,1370595,view,358441,,2015-05-21 19:59:06.589,2015,5,21,3,19
1436216574589,887448,view,19752,,2015-07-06 23:02:54.589,2015,7,6,0,23
1435986385456,1110605,view,143774,,2015-07-04 07:06:25.456,2015,7,4,5,7
1435290217683,633961,view,66329,,2015-06-26 05:43:37.683,2015,6,26,4,5
1438814537389,306813,view,171882,,2015-08-06 00:42:17.389,2015,8,6,3,0
1441317339359,705659,view,213568,,2015-09-03 23:55:39.359,2015,9,3,3,23
1438671585374,630374,view,187849,,2015-08-04 08:59:45.374,2015,8,4,1,8
1435375473025,722618,view,128805,,2015-06-27 05:24:33.025,2015,6,27,5,5
1437451219693,1072287,view,122529,,2015-07-21 06:00:19.693,2015,7,21,1,6
1436905157348,371606,view,134191,,2015-07-14 22:19:17.348,2015,7,14,1,22
1441381522989,914082,view,105108,,2015-09-04 17:45:22.989,2015,9,4,4,17
1439696049799,1090453,view,129138,,2015-08-16 05:34:09.799,2015,8,16,6,5
1441813597462,1288206,view,219341,,2015-09-09 17:46:37.462,2015,9,9,2,17
1435091572561,613701,view,461538,,2015-06-23 22:32:52.561,2015,6,23,1,22
1435644596795,1274890,view,430657,,2015-06-30 08:09:56.795,2015,6,30,1,8
1438818644669,631965,view,148652,,2015-08-06 01:50:44.669,2015,8,6,3,1
1438108949891,1250902,view,432441,,2015-07-28 20:42:29.891,2015,7,28,1,20
1438282999364,937615,view,262063,,2015-07-30 21:03:19.364,2015,7,30,3,21
1435102436761,568647,view,284525,,2015-06-24 01:33:56.761,2015,6,24,2,1
1433307992335,686193,view,336131,,2015-06-03 07:06:32.335,2015,6,3,2,7
1438039409199,163889,view,257146,,2015-07-28 01:23:29.199,2015,7,28,1,1
1441285779095,56105,view,9338,,2015-09-03 15:09:39.095,2015,9,3,3,15
1441637580473,1379084,view,255430,,2015-09-07 16:53:00.473,2015,9,7,0,16
1438524330268,81199,view,328614,,2015-08-02 16:05:30.268,2015,8,2,6,16
1434513042738,89150,view,205605,,2015-06-17 05:50:42.738,2015,6,17,2,5
1432791547741,934247,view,433699,,2015-05-28 07:39:07.741,2015,5,28,3,7
1434158648598,1405031,view,213893,,2015-06-13 03:24:08.598,2015,6,13,5,3
1432855509435,511517,view,384626,,2015-05-29 01:25:09.435,2015,5,29,4,1
1440787360450,785226,view,7234,,2015-08-28 20:42:40.450,2015,8,28,4,20
1431721459867,721535,view,224462,,2015-05-15 22:24:19.867,2015,5,15,4,22
1434055500442,636655,view,309778,,2015-06-11 22:45:00.442,2015,6,11,3,22
1430854756632,348522,view,202605,,2015-05-05 21:39:16.632,2015,5,5,1,21
1435556683351,1286786,view,337520,,2015-06-29 07:44:43.351,2015,6,29,0,7
1437680012436,227455,view,169389,,2015-07-23 21:33:32.436,2015,7,23,3,21
1437782211954,1214395,view,255351,,2015-07-25 01:56:51.954,2015,7,25,5,1
1436897140082,830905,view,224900,,2015-07-14 20:05:40.082,2015,7,14,1,20
1438387414722,589620,view,212284,,2015-08-01 02:03:34.722,2015,8,1,5,2
1433798356452,429342,view,430292,,2015-06-08 23:19:16.452,2015,6,8,0,23
1439925670004,168013,view,31791,,2015-08-18 21:21:10.004,2015,8,18,1,21
1431923050731,10718,view,417243,,2015-05-18 06:24:10.731,2015,5,18,0,6
1433894421421,77390,view,314642,,2015-06-10 02:00:21.421,2015,6,10,2,2
1436936228012,534939,view,108241,,2015-07-15 06:57:08.012,2015,7,15,2,6
1435281505455,622717,view,211418,,2015-06-26 03:18:25.455,2015,6,26,4,3
1438463474909,931410,view,93144,,2015-08-01 23:11:14.909,2015,8,1,5,23
1436131912117,212007,addtocart,445161,,2015-07-05 23:31:52.117,2015,7,5,6,23
1438012233468,743804,view,387451,,2015-07-27 17:50:33.468,2015,7,27,0,17
1434668420459,836635,view,44220,,2015-06-19 01:00:20.459,2015,6,19,4,1
1441824487031,999183,view,352672,,2015-09-09 20:48:07.031,2015,9,9,2,20
1438700865558,1192375,view,65240,,2015-08-04 17:07:45.558,2015,8,4,1,17
1430682079133,167395,view,112782,,2015-05-03 21:41:19.133,2015,5,3,6,21
1430863419946,1382386,view,42968,,2015-05-06 00:03:39.946,2015,5,6,2,0
1438097224991,1208187,addtocart,124264,,2015-07-28 17:27:04.991,2015,7,28,1,17
1433144258313,734058,view,36656,,2015-06-01 09:37:38.313,2015,6,1,0,9
1435598095989,334050,view,393854,,2015-06-29 19:14:55.989,2015,6,29,0,19
1440259416314,1034885,view,207493,,2015-08-22 18:03:36.314,2015,8,22,5,18
1435088346377,1213070,view,389706,,2015-06-23 21:39:06.377,2015,6,23,1,21
1437857265892,1272130,view,158666,,2015-07-25 22:47:45.892,2015,7,25,5,22
1437499005495,1337215,view,244315,,2015-07-21 19:16:45.495,2015,7,21,1,19
1431992396263,641460,view,12948,,2015-05-19 01:39:56.263,2015,5,19,1,1
1432411753954,814570,view,289694,,2015-05-23 22:09:13.954,2015,5,23,5,22
1440308632813,28197,view,79846,,2015-08-23 07:43:52.813,2015,8,23,6,7
1438111835785,177981,view,274975,,2015-07-28 21:30:35.785,2015,7,28,1,21
1439314853980,812611,view,365673,,2015-08-11 19:40:53.980,2015,8,11,1,19
1435127108596,1021566,view,312613,,2015-06-24 08:25:08.596,2015,6,24,2,8
1441255812480,887168,transaction,315387,11388.0,2015-09-03 06:50:12.480,2015,9,3,3,6
1437962330523,1154717,view,133907,,2015-07-27 03:58:50.523,2015,7,27,0,3
1434681775186,362912,addtocart,305188,,2015-06-19 04:42:55.186,2015,6,19,4,4
1438886553272,497261,view,187946,,2015-08-06 20:42:33.272,2015,8,6,3,20
1439256511319,177147,view,47431,,2015-08-11 03:28:31.319,2015,8,11,1,3
1434153918528,252081,view,85013,,2015-06-13 02:05:18.528,2015,6,13,5,2
1437687456095,947782,view,324512,,2015-07-23 23:37:36.095,2015,7,23,3,23
1441728602685,1138041,view,410465,,2015-09-08 18:10:02.685,2015,9,8,1,18
1432826632648,381110,view,225004,,2015-05-28 17:23:52.648,2015,5,28,3,17
1431997994861,183234,view,140861,,2015-05-19 03:13:14.861,2015,5,19,1,3
1439845614659,296713,view,153250,,2015-08-17 23:06:54.659,2015,8,17,0,23
1439613393200,1098577,view,411798,,2015-08-15 06:36:33.200,2015,8,15,5,6
1437167278213,988511,view,276452,,2015-07-17 23:07:58.213,2015,7,17,4,23
1441000046421,589028,addtocart,181242,,2015-08-31 07:47:26.421,2015,8,31,0,7
1434428047555,185694,view,322366,,2015-06-16 06:14:07.555,2015,6,16,1,6
1432427060084,1268820,view,396284,,2015-05-24 02:24:20.084,2015,5,24,6,2
1440274123608,378544,view,273661,,2015-08-22 22:08:43.608,2015,8,22,5,22
1434241860840,416194,view,272770,,2015-06-14 02:31:00.840,2015,6,14,6,2
1438902544536,999422,view,345104,,2015-08-07 01:09:04.536,2015,8,7,4,1
1439226862656,583637,view,360238,,2015-08-10 19:14:22.656,2015,8,10,0,19
1439390624650,1341887,view,62496,,2015-08-12 16:43:44.650,2015,8,12,2,16
1431885436016,721596,view,292059,,2015-05-17 19:57:16.016,2015,5,17,6,19
1441910775509,620022,view,91885,,2015-09-10 20:46:15.509,2015,9,10,3,20
1440477814223,590499,view,36408,,2015-08-25 06:43:34.223,2015,8,25,1,6
1431650760456,396230,view,890,,2015-05-15 02:46:00.456,2015,5,15,4,2
1438462634701,1391726,view,243247,,2015-08-01 22:57:14.701,2015,8,1,5,22
1440285214956,987204,view,442474,,2015-08-23 01:13:34.956,2015,8,23,6,1
1434387323613,262123,view,359152,,2015-06-15 18:55:23.613,2015,6,15,0,18
1436298948129,1294931,view,105666,,2015-07-07 21:55:48.129,2015,7,7,1,21
1435332687744,226667,view,312427,,2015-06-26 17:31:27.744,2015,6,26,4,17
1434042637601,616388,view,407103,,2015-06-11 19:10:37.601,2015,6,11,3,19
1441330926584,1039495,view,107184,,2015-09-04 03:42:06.584,2015,9,4,4,3
1436897591156,146457,view,12040,,2015-07-14 20:13:11.156,2015,7,14,1,20
1431559840842,121914,view,277236,,2015-05-14 01:30:40.842,2015,5,14,3,1
1436221682946,302748,view,360825,,2015-07-07 00:28:02.946,2015,7,7,1,0
1441220007087,1031200,view,362362,,2015-09-02 20:53:27.087,2015,9,2,2,20
1433894003380,552087,view,442222,,2015-06-10 01:53:23.380,2015,6,10,2,1
1435090574582,114143,view,358669,,2015-06-23 22:16:14.582,2015,6,23,1,22
1438363518073,388200,view,322717,,2015-07-31 19:25:18.073,2015,7,31,4,19
1434921984988,520312,view,3223,,2015-06-21 23:26:24.988,2015,6,21,6,23
1435657148550,395525,view,27141,,2015-06-30 11:39:08.550,2015,6,30,1,11
1431552510525,250397,view,96924,,2015-05-13 23:28:30.525,2015,5,13,2,23
1431448725469,227091,view,217286,,2015-05-12 18:38:45.469,2015,5,12,1,18
1436957023011,163008,view,102828,,2015-07-15 12:43:43.011,2015,7,15,2,12
1432155349901,1207734,view,205604,,2015-05-20 22:55:49.901,2015,5,20,2,22
1431895205133,135074,view,206528,,2015-05-17 22:40:05.133,2015,5,17,6,22
1431801244905,1169658,view,404034,,2015-05-16 20:34:04.905,2015,5,16,5,20
1438406268679,614477,view,149907,,2015-08-01 07:17:48.679,2015,8,1,5,7
1437748230145,1363323,view,399133,,2015-07-24 16:30:30.145,2015,7,24,4,16
1434836744595,872514,view,187618,,2015-06-20 23:45:44.595,2015,6,20,5,23
1437533357846,1150086,view,209125,,2015-07-22 04:49:17.846,2015,7,22,2,4
1439262097780,655861,addtocart,150103,,2015-08-11 05:01:37.780,2015,8,11,1,5
1442237355425,1385133,view,218746,,2015-09-14 15:29:15.425,2015,9,14,0,15
1439350629785,349428,view,366070,,2015-08-12 05:37:09.785,2015,8,12,2,5
1435749890951,3873,view,331270,,2015-07-01 13:24:50.951,2015,7,1,2,13
1440739274446,490121,view,239529,,2015-08-28 07:21:14.446,2015,8,28,4,7
1438573400607,619123,view,128296,,2015-08-03 05:43:20.607,2015,8,3,0,5
1431467726742,998878,view,169067,,2015-05-12 23:55:26.742,2015,5,12,1,23
1436830069778,152846,view,299817,,2015-07-14 01:27:49.778,2015,7,14,1,1
1431984304779,1008246,view,305678,,2015-05-18 23:25:04.779,2015,5,18,0,23
1436797597179,1149200,view,322301,,2015-07-13 16:26:37.179,2015,7,13,0,16
1434072041066,610822,view,286835,,2015-06-12 03:20:41.066,2015,6,12,4,3
1433626767907,924903,view,28717,,2015-06-06 23:39:27.907,2015,6,6,5,23
1433622156141,247679,view,399531,,2015-06-06 22:22:36.141,2015,6,6,5,22
1433093141898,731424,view,394052,,2015-05-31 19:25:41.898,2015,5,31,6,19
1440947796904,448930,view,14939,,2015-08-30 17:16:36.904,2015,8,30,6,17
1441837911567,1360073,view,68923,,2015-09-10 00:31:51.567,2015,9,10,3,0
1433435599689,774489,view,461493,,2015-06-04 18:33:19.689,2015,6,4,3,18
1432602984898,675335,view,334302,,2015-05-26 03:16:24.898,2015,5,26,1,3
1439919056721,1371114,view,422671,,2015-08-18 19:30:56.721,2015,8,18,1,19
1431816941841,484836,view,217239,,2015-05-17 00:55:41.841,2015,5,17,6,0
1431695119431,1281135,view,247879,,2015-05-15 15:05:19.431,2015,5,15,4,15
1440001070169,705653,view,289103,,2015-08-19 18:17:50.169,2015,8,19,2,18
1434161409502,701887,view,371780,,2015-06-13 04:10:09.502,2015,6,13,5,4
1441995895708,1323386,view,181067,,2015-09-11 20:24:55.708,2015,9,11,4,20
1434502551385,1098538,view,292897,,2015-06-17 02:55:51.385,2015,6,17,2,2
1440788673787,936904,addtocart,363491,,2015-08-28 21:04:33.787,2015,8,28,4,21
1431053450836,229077,view,439913,,2015-05-08 04:50:50.836,2015,5,8,4,4
1440950080996,295417,view,131874,,2015-08-30 17:54:40.996,2015,8,30,6,17
1435540302556,13004,view,19867,,2015-06-29 03:11:42.556,2015,6,29,0,3
1434000961221,901952,view,435758,,2015-06-11 07:36:01.221,2015,6,11,3,7
1437858006327,1309636,view,337615,,2015-07-25 23:00:06.327,2015,7,25,5,23
1434176568157,1317891,view,251394,,2015-06-13 08:22:48.157,2015,6,13,5,8
1430894942546,849260,view,84160,,2015-05-06 08:49:02.546,2015,5,6,2,8
1438896367214,118074,view,166117,,2015-08-06 23:26:07.214,2015,8,6,3,23
1439688521764,1336121,view,13413,,2015-08-16 03:28:41.764,2015,8,16,6,3
1431269843407,1227377,view,185390,,2015-05-10 16:57:23.407,2015,5,10,6,16
1436214228274,1334165,view,294614,,2015-07-06 22:23:48.274,2015,7,6,0,22
1442341504366,627506,view,450760,,2015-09-15 20:25:04.366,2015,9,15,1,20
1438096094897,986575,view,2775,,2015-07-28 17:08:14.897,2015,7,28,1,17
1438885938902,1081103,view,307074,,2015-08-06 20:32:18.902,2015,8,6,3,20
1440657143742,787835,view,30167,,2015-08-27 08:32:23.742,2015,8,27,3,8
1442422075977,545424,view,55537,,2015-09-16 18:47:55.977,2015,9,16,2,18
1433908206294,141405,view,439803,,2015-06-10 05:50:06.294,2015,6,10,2,5
1431482906364,1238566,view,98100,,2015-05-13 04:08:26.364,2015,5,13,2,4
1441053227398,899857,view,76512,,2015-08-31 22:33:47.398,2015,8,31,0,22
1438950199724,1025576,view,298640,,2015-08-07 14:23:19.724,2015,8,7,4,14
1437498633816,1150086,transaction,418606,17448.0,2015-07-21 19:10:33.816,2015,7,21,1,19
1433698232304,284503,view,451678,,2015-06-07 19:30:32.304,2015,6,7,6,19
1437854216408,61732,view,271801,,2015-07-25 21:56:56.408,2015,7,25,5,21
1436389557720,172364,view,30551,,2015-07-08 23:05:57.720,2015,7,8,2,23
1430760776052,1212821,view,257070,,2015-05-04 19:32:56.052,2015,5,4,0,19
1436023662482,52171,view,458749,,2015-07-04 17:27:42.482,2015,7,4,5,17
1440032179899,72052,view,78153,,2015-08-20 02:56:19.899,2015,8,20,3,2
1433401883067,58092,view,319613,,2015-06-04 09:11:23.067,2015,6,4,3,9
1439706817505,291869,view,387265,,2015-08-16 08:33:37.505,2015,8,16,6,8
1436460006115,610738,view,304474,,2015-07-09 18:40:06.115,2015,7,9,3,18
1441000077034,1330504,view,305520,,2015-08-31 07:47:57.034,2015,8,31,0,7
1438800032168,1238212,view,50377,,2015-08-05 20:40:32.168,2015,8,5,2,20
1438654407037,421829,view,370653,,2015-08-04 04:13:27.037,2015,8,4,1,4
1438010422477,1306116,view,352509,,2015-07-27 17:20:22.477,2015,7,27,0,17
1436752570113,765577,view,67387,,2015-07-13 03:56:10.113,2015,7,13,0,3
1439126336125,1325877,view,388151,,2015-08-09 15:18:56.125,2015,8,9,6,15
1433963817369,943074,view,194396,,2015-06-10 21:16:57.369,2015,6,10,2,21
1437668415495,679312,view,440912,,2015-07-23 18:20:15.495,2015,7,23,3,18
1435617856191,354305,view,239006,,2015-06-30 00:44:16.191,2015,6,30,1,0
1441857330778,418515,view,386400,,2015-09-10 05:55:30.778,2015,9,10,3,5
1432582636690,566705,view,264284,,2015-05-25 21:37:16.690,2015,5,25,0,21
1434345819831,342122,view,315470,,2015-06-15 07:23:39.831,2015,6,15,0,7
1438137836911,773416,view,244970,,2015-07-29 04:43:56.911,2015,7,29,2,4
1440278473460,1114364,view,167534,,2015-08-22 23:21:13.460,2015,8,22,5,23
1432063076642,413200,view,373092,,2015-05-19 21:17:56.642,2015,5,19,1,21
1438057869952,619255,view,2992,,2015-07-28 06:31:09.952,2015,7,28,1,6
1437128438655,613300,view,198711,,2015-07-17 12:20:38.655,2015,7,17,4,12
1441433698939,427150,view,397311,,2015-09-05 08:14:58.939,2015,9,5,5,8
1436228145416,392752,view,419371,,2015-07-07 02:15:45.416,2015,7,7,1,2
1431029186144,1107100,view,315763,,2015-05-07 22:06:26.144,2015,5,7,3,22
1431914188134,803344,view,390249,,2015-05-18 03:56:28.134,2015,5,18,0,3
1437451906913,257783,view,455029,,2015-07-21 06:11:46.913,2015,7,21,1,6
1437269216755,314876,view,158314,,2015-07-19 03:26:56.755,2015,7,19,6,3
1434574220860,215465,view,47526,,2015-06-17 22:50:20.860,2015,6,17,2,22
1434131223575,993519,view,161025,,2015-06-12 19:47:03.575,2015,6,12,4,19
1441852069107,90833,view,23683,,2015-09-10 04:27:49.107,2015,9,10,3,4
1440775788243,413589,view,115631,,2015-08-28 17:29:48.243,2015,8,28,4,17
1432573522497,1203748,addtocart,462773,,2015-05-25 19:05:22.497,2015,5,25,0,19
1433356065237,173136,view,178294,,2015-06-03 20:27:45.237,2015,6,3,2,20
1435771039296,186673,view,63925,,2015-07-01 19:17:19.296,2015,7,1,2,19
1439837961450,1250962,view,131504,,2015-08-17 20:59:21.450,2015,8,17,0,20
1438958619492,444777,view,96376,,2015-08-07 16:43:39.492,2015,8,7,4,16
1435351779944,722948,view,399192,,2015-06-26 22:49:39.944,2015,6,26,4,22
1431377390877,259928,view,328370,,2015-05-11 22:49:50.877,2015,5,11,0,22
1440182068455,1049646,view,96940,,2015-08-21 20:34:28.455,2015,8,21,4,20
1440456449558,808412,view,141908,,2015-08-25 00:47:29.558,2015,8,25,1,0
1431570038648,27253,view,298499,,2015-05-14 04:20:38.648,2015,5,14,3,4
1441859668564,803581,view,276383,,2015-09-10 06:34:28.564,2015,9,10,3,6
1437164651049,146895,view,197754,,2015-07-17 22:24:11.049,2015,7,17,4,22
1439623336289,764062,view,308561,,2015-08-15 09:22:16.289,2015,8,15,5,9
1437066232245,989256,view,294705,,2015-07-16 19:03:52.245,2015,7,16,3,19
1432089804739,1190664,view,141241,,2015-05-20 04:43:24.739,2015,5,20,2,4
1432023881561,509081,view,258262,,2015-05-19 10:24:41.561,2015,5,19,1,10
1437512450985,203841,view,219488,,2015-07-21 23:00:50.985,2015,7,21,1,23
1431555502942,350190,view,161177,,2015-05-14 00:18:22.942,2015,5,14,3,0
1435705579629,569055,view,257111,,2015-07-01 01:06:19.629,2015,7,1,2,1
1439778770814,1325899,view,406864,,2015-08-17 04:32:50.814,2015,8,17,0,4
1441581826699,794152,view,132683,,2015-09-07 01:23:46.699,2015,9,7,0,1
1439499305221,1179521,view,133670,,2015-08-13 22:55:05.221,2015,8,13,3,22
1438980667629,118033,view,12057,,2015-08-07 22:51:07.629,2015,8,7,4,22
1433877356835,1309422,view,423851,,2015-06-09 21:15:56.835,2015,6,9,1,21
1441149278714,1013518,view,173764,,2015-09-02 01:14:38.714,2015,9,2,2,1
1431062491699,971451,view,8580,,2015-05-08 07:21:31.699,2015,5,8,4,7
1432171042196,12470,view,372405,,2015-05-21 03:17:22.196,2015,5,21,3,3
1442430175484,938529,view,311241,,2015-09-16 21:02:55.484,2015,9,16,2,21
1435566966400,818268,view,278259,,2015-06-29 10:36:06.400,2015,6,29,0,10
1431369889983,170277,view,390591,,2015-05-11 20:44:49.983,2015,5,11,0,20
1441039114839,381477,view,57868,,2015-08-31 18:38:34.839,2015,8,31,0,18
1440789458437,1381286,view,95636,,2015-08-28 21:17:38.437,2015,8,28,4,21
1431055849508,25404,view,331446,,2015-05-08 05:30:49.508,2015,5,8,4,5
1439579832516,651101,view,187946,,2015-08-14 21:17:12.516,2015,8,14,4,21
1440699897893,48244,view,409584,,2015-08-27 20:24:57.893,2015,8,27,3,20
1440884687477,326735,view,440152,,2015-08-29 23:44:47.477,2015,8,29,5,23
1431911025487,1219664,view,372124,,2015-05-18 03:03:45.487,2015,5,18,0,3
1436197328314,967700,view,331713,,2015-07-06 17:42:08.314,2015,7,6,0,17
1434498195141,983480,view,326436,,2015-06-17 01:43:15.141,2015,6,17,2,1
1441660331512,389908,view,451589,,2015-09-07 23:12:11.512,2015,9,7,0,23
1430680054294,654200,view,130822,,2015-05-03 21:07:34.294,2015,5,3,6,21
1430750026118,292542,view,51378,,2015-05-04 16:33:46.118,2015,5,4,0,16
1437490434993,153361,view,126993,,2015-07-21 16:53:54.993,2015,7,21,1,16
1441207941658,487618,view,383450,,2015-09-02 17:32:21.658,2015,9,2,2,17
1440635572959,848633,view,321054,,2015-08-27 02:32:52.959,2015,8,27,3,2
1432215967266,1394961,view,97307,,2015-05-21 15:46:07.266,2015,5,21,3,15
1430673870676,759407,view,65273,,2015-05-03 19:24:30.676,2015,5,3,6,19
1436211385012,989705,view,292825,,2015-07-06 21:36:25.012,2015,7,6,0,21
1432659286272,745970,view,95671,,2015-05-26 18:54:46.272,2015,5,26,1,18
1438078880348,234727,view,19076,,2015-07-28 12:21:20.348,2015,7,28,1,12
1433042553042,1129493,view,65633,,2015-05-31 05:22:33.042,2015,5,31,6,5
1438292171792,963142,view,230382,,2015-07-30 23:36:11.792,2015,7,30,3,23
1431286886819,1016356,transaction,103375,4965.0,2015-05-10 21:41:26.819,2015,5,10,6,21
1431744973859,424192,view,213695,,2015-05-16 04:56:13.859,2015,5,16,5,4
1434486790734,80644,view,124721,,2015-06-16 22:33:10.734,2015,6,16,1,22
1441666647683,1041794,view,249652,,2015-09-08 00:57:27.683,2015,9,8,1,0
1435298614872,636265,view,46232,,2015-06-26 08:03:34.872,2015,6,26,4,8
1438638351928,431333,view,157743,,2015-08-03 23:45:51.928,2015,8,3,0,23
1441126002229,557892,view,447215,,2015-09-01 18:46:42.229,2015,9,1,1,18
1436817121414,792205,view,290999,,2015-07-13 21:52:01.414,2015,7,13,0,21
1430958136704,820433,view,247578,,2015-05-07 02:22:16.704,2015,5,7,3,2
1435590813525,1379028,view,14671,,2015-06-29 17:13:33.525,2015,6,29,0,17
1430879092787,1032273,view,211136,,2015-05-06 04:24:52.787,2015,5,6,2,4
1431225011290,147250,view,377106,,2015-05-10 04:30:11.290,2015,5,10,6,4
1435215753554,347756,view,66078,,2015-06-25 09:02:33.554,2015,6,25,3,9
1441784706373,807904,view,185677,,2015-09-09 09:45:06.373,2015,9,9,2,9
1437020266782,536382,view,449665,,2015-07-16 06:17:46.782,2015,7,16,3,6
1439644864395,313480,view,385758,,2015-08-15 15:21:04.395,2015,8,15,5,15
1439503567742,1225351,view,323760,,2015-08-14 00:06:07.742,2015,8,14,4,0
1431622239056,444607,view,369000,,2015-05-14 18:50:39.056,2015,5,14,3,18
1433899702934,1299470,view,245278,,2015-06-10 03:28:22.934,2015,6,10,2,3
1430765836254,850991,view,151043,,2015-05-04 20:57:16.254,2015,5,4,0,20
1437841561088,528588,view,215156,,2015-07-25 18:26:01.088,2015,7,25,5,18
1440433886171,761244,view,166052,,2015-08-24 18:31:26.171,2015,8,24,0,18
1435670751492,591886,view,6398,,2015-06-30 15:25:51.492,2015,6,30,1,15
1433904651552,381414,view,365299,,2015-06-10 04:50:51.552,2015,6,10,2,4
1442418119221,866954,view,243343,,2015-09-16 17:41:59.221,2015,9,16,2,17
1442019828725,1110568,view,254477,,2015-09-12 03:03:48.725,2015,9,12,5,3
1432292011039,1137079,view,442837,,2015-05-22 12:53:31.039,2015,5,22,4,12
1439233227524,892013,view,406840,,2015-08-10 21:00:27.524,2015,8,10,0,21
1442064072224,851116,view,26185,,2015-09-12 15:21:12.224,2015,9,12,5,15
1432741369704,163561,view,156061,,2015-05-27 17:42:49.704,2015,5,27,2,17
1436634039827,606916,view,297863,,2015-07-11 19:00:39.827,2015,7,11,5,19
1439681195259,398155,view,137959,,2015-08-16 01:26:35.259,2015,8,16,6,1
1440998740345,801064,view,327026,,2015-08-31 07:25:40.345,2015,8,31,0,7
1434478330248,57400,view,418757,,2015-06-16 20:12:10.248,2015,6,16,1,20
1439826938609,169461,view,340731,,2015-08-17 17:55:38.609,2015,8,17,0,17
1437520549035,213447,view,4451,,2015-07-22 01:15:49.035,2015,7,22,2,1
1440168325723,229933,view,147671,,2015-08-21 16:45:25.723,2015,8,21,4,16
1435092717563,1284508,view,227198,,2015-06-23 22:51:57.563,2015,6,23,1,22
1431678285325,235359,view,91755,,2015-05-15 10:24:45.325,2015,5,15,4,10
1438543605508,215786,view,361155,,2015-08-02 21:26:45.508,2015,8,2,6,21
1431846772965,1389609,view,201927,,2015-05-17 09:12:52.965,2015,5,17,6,9
1437352497593,1103051,view,461740,,2015-07-20 02:34:57.593,2015,7,20,0,2
1437154808324,662594,view,283986,,2015-07-17 19:40:08.324,2015,7,17,4,19
1435601650554,885511,view,344723,,2015-06-29 20:14:10.554,2015,6,29,0,20
1431887453801,1094995,view,319962,,2015-05-17 20:30:53.801,2015,5,17,6,20
1434846975929,609984,view,156811,,2015-06-21 02:36:15.929,2015,6,21,6,2
1441650720220,1062210,view,209994,,2015-09-07 20:32:00.220,2015,9,7,0,20
1434338089171,1146582,view,382128,,2015-06-15 05:14:49.171,2015,6,15,0,5
1441943231271,675930,view,30558,,2015-09-11 05:47:11.271,2015,9,11,4,5
1435528419515,94781,view,256721,,2015-06-28 23:53:39.515,2015,6,28,6,23
1441208565219,1339068,view,358691,,2015-09-02 17:42:45.219,2015,9,2,2,17
1441039060772,1069411,view,253156,,2015-08-31 18:37:40.772,2015,8,31,0,18
1434033584614,544989,view,245818,,2015-06-11 16:39:44.614,2015,6,11,3,16
1431999380646,10568,view,308468,,2015-05-19 03:36:20.646,2015,5,19,1,3
1434778745543,712498,view,113243,,2015-06-20 07:39:05.543,2015,6,20,5,7
1433738716403,214431,view,189600,,2015-06-08 06:45:16.403,2015,6,8,0,6
1434091408936,69137,view,432742,,2015-06-12 08:43:28.936,2015,6,12,4,8
1433648453237,523883,view,463236,,2015-06-07 05:40:53.237,2015,6,7,6,5
1440319179655,559179,view,345179,,2015-08-23 10:39:39.655,2015,8,23,6,10
1433199810463,331130,view,393419,,2015-06-02 01:03:30.463,2015,6,2,1,1
1440209205488,380181,view,245818,,2015-08-22 04:06:45.488,2015,8,22,5,4
