nb_visites,nb_views,nb_addtocarts,nb_transactions,cat_top_vus,cat_top_mis_panier,cat_top_vendus
109,103.0,4.0,2.0,0,0,0
78,73.0,3.0,2.0,0,0,0
84,77.0,5.0,2.0,0,0,0
37,33.0,2.0,2.0,0,0,0
56,51.0,3.0,2.0,0,0,0
64,55.0,7.0,2.0,0,0,0
233,224.0,7.0,2.0,0,0,0
78,71.0,5.0,2.0,0,0,0
11,8.0,1.0,2.0,0,0,0
62,57.0,3.0,2.0,0,0,0
46,40.0,4.0,2.0,0,0,0
101,98.0,1.0,2.0,0,0,0
35,25.0,8.0,2.0,0,0,0
110,104.0,4.0,2.0,0,0,0
26,22.0,2.0,2.0,0,0,0
102,93.0,7.0,2.0,0,0,0
90,83.0,5.0,2.0,0,0,0
20,16.0,2.0,2.0,0,0,0
62,58.0,2.0,2.0,0,0,0
97,90.0,5.0,2.0,0,0,0
20,16.0,2.0,2.0,0,0,0
31,22.0,7.0,2.0,0,0,0
88,81.0,5.0,2.0,0,0,0
38,35.0,1.0,2.0,0,0,0
519,514.0,3.0,2.0,1,0,0
16,12.0,2.0,2.0,0,0,0
106,101.0,3.0,2.0,0,0,0
93,87.0,4.0,2.0,0,0,0
50,44.0,4.0,2.0,0,0,0
11,7.0,2.0,2.0,0,0,0
79,75.0,2.0,2.0,0,0,0
83,77.0,4.0,2.0,0,0,0
25,21.0,2.0,2.0,0,0,0
127,119.0,6.0,2.0,0,0,0
24,18.0,4.0,2.0,0,0,0
7,1.0,4.0,2.0,0,0,0
159,146.0,11.0,2.0,0,0,0
56,51.0,3.0,2.0,0,0,0
237,219.0,16.0,2.0,0,1,0
50,43.0,5.0,2.0,0,0,0
101,90.0,9.0,2.0,0,0,0
21,16.0,3.0,2.0,0,0,0
27,17.0,8.0,2.0,0,0,0
72,68.0,2.0,2.0,0,0,0
20,14.0,4.0,2.0,0,0,0
92,83.0,7.0,2.0,0,0,0
42,37.0,3.0,2.0,0,0,0
61,57.0,2.0,2.0,0,0,0
224,217.0,5.0,2.0,0,0,0
64,56.0,6.0,2.0,0,0,0
695,690.0,3.0,2.0,1,0,0
29,23.0,4.0,2.0,0,0,0
107,101.0,4.0,2.0,0,0,0
217,207.0,8.0,2.0,0,0,0
34,29.0,3.0,2.0,0,0,0
75,66.0,7.0,2.0,0,0,0
209,190.0,17.0,2.0,0,1,0
24,20.0,2.0,2.0,0,0,0
53,49.0,2.0,2.0,0,0,0
52,48.0,2.0,2.0,0,0,0
38,34.0,2.0,2.0,0,0,0
23,18.0,3.0,2.0,0,0,0
39,35.0,2.0,2.0,0,0,0
39,34.0,3.0,2.0,0,0,0
97,91.0,4.0,2.0,0,0,0
55,51.0,2.0,2.0,0,0,0
75,65.0,8.0,2.0,0,0,0
36,32.0,2.0,2.0,0,0,0
107,102.0,3.0,2.0,0,0,0
40,36.0,2.0,2.0,0,0,0
36,30.0,4.0,2.0,0,0,0
100,94.0,4.0,2.0,0,0,0
11,6.0,3.0,2.0,0,0,0
94,86.0,6.0,2.0,0,0,0
41,36.0,3.0,2.0,0,0,0
90,79.0,9.0,2.0,0,0,0
31,27.0,2.0,2.0,0,0,0
240,234.0,4.0,2.0,0,0,0
133,128.0,3.0,2.0,0,0,0
76,71.0,3.0,2.0,0,0,0
44,40.0,2.0,2.0,0,0,0
99,95.0,2.0,2.0,0,0,0
15,11.0,2.0,2.0,0,0,0
42,39.0,1.0,2.0,0,0,0
43,31.0,10.0,2.0,0,0,0
123,116.0,5.0,2.0,0,0,0
104,96.0,6.0,2.0,0,0,0
98,87.0,9.0,2.0,0,0,0
151,143.0,6.0,2.0,0,0,0
51,43.0,6.0,2.0,0,0,0
80,76.0,2.0,2.0,0,0,0
44,38.0,4.0,2.0,0,0,0
75,71.0,2.0,2.0,0,0,0
95,86.0,7.0,2.0,0,0,0
109,105.0,2.0,2.0,0,0,0
73,68.0,3.0,2.0,0,0,0
76,71.0,3.0,2.0,0,0,0
89,83.0,4.0,2.0,0,0,0
15,12.0,1.0,2.0,0,0,0
36,32.0,2.0,2.0,0,0,0
30,25.0,3.0,2.0,0,0,0
21,17.0,2.0,2.0,0,0,0
11,6.0,3.0,2.0,0,0,0
14,10.0,2.0,2.0,0,0,0
148,137.0,9.0,2.0,0,0,0
65,58.0,5.0,2.0,0,0,0
32,26.0,4.0,2.0,0,0,0
53,46.0,5.0,2.0,0,0,0
18,14.0,2.0,2.0,0,0,0
40,34.0,4.0,2.0,0,0,0
65,60.0,3.0,2.0,0,0,0
71,63.0,6.0,2.0,0,0,0
254,247.0,5.0,2.0,0,0,0
385,375.0,8.0,2.0,1,0,0
38,33.0,3.0,2.0,0,0,0
41,34.0,5.0,2.0,0,0,0
12,9.0,1.0,2.0,0,0,0
27,24.0,1.0,2.0,0,0,0
47,42.0,3.0,2.0,0,0,0
71,60.0,9.0,2.0,0,0,0
48,42.0,4.0,2.0,0,0,0
30,26.0,2.0,2.0,0,0,0
58,50.0,6.0,2.0,0,0,0
32,28.0,2.0,2.0,0,0,0
371,363.0,6.0,2.0,1,0,0
85,76.0,7.0,2.0,0,0,0
19,14.0,3.0,2.0,0,0,0
40,36.0,2.0,2.0,0,0,0
118,110.0,6.0,2.0,0,0,0
119,109.0,8.0,2.0,0,0,0
109,104.0,3.0,2.0,0,0,0
104,100.0,2.0,2.0,0,0,0
252,238.0,12.0,2.0,0,0,0
73,68.0,3.0,2.0,0,0,0
58,52.0,4.0,2.0,0,0,0
37,32.0,3.0,2.0,0,0,0
61,56.0,3.0,2.0,0,0,0
88,81.0,5.0,2.0,0,0,0
223,215.0,6.0,2.0,0,0,0
51,44.0,5.0,2.0,0,0,0
59,55.0,2.0,2.0,0,0,0
192,186.0,4.0,2.0,0,0,0
422,406.0,14.0,2.0,1,1,0
112,104.0,6.0,2.0,0,0,0
57,51.0,4.0,2.0,0,0,0
134,129.0,3.0,2.0,0,0,0
127,117.0,8.0,2.0,0,0,0
126,122.0,2.0,2.0,0,0,0
41,37.0,2.0,2.0,0,0,0
31,27.0,2.0,2.0,0,0,0
15,11.0,2.0,2.0,0,0,0
357,346.0,9.0,2.0,1,0,0
16,12.0,2.0,2.0,0,0,0
33,29.0,2.0,2.0,0,0,0
25,20.0,3.0,2.0,0,0,0
44,37.0,5.0,2.0,0,0,0
23,18.0,3.0,2.0,0,0,0
151,146.0,3.0,2.0,0,0,0
88,82.0,4.0,2.0,0,0,0
74,66.0,6.0,2.0,0,0,0
40,35.0,3.0,2.0,0,0,0
49,44.0,3.0,2.0,0,0,0
23,17.0,4.0,2.0,0,0,0
97,86.0,9.0,2.0,0,0,0
116,110.0,4.0,2.0,0,0,0
97,85.0,10.0,2.0,0,0,0
98,94.0,2.0,2.0,0,0,0
122,117.0,3.0,2.0,0,0,0
74,71.0,1.0,2.0,0,0,0
19,16.0,1.0,2.0,0,0,0
104,95.0,7.0,2.0,0,0,0
10,3.0,5.0,2.0,0,0,0
66,58.0,6.0,2.0,0,0,0
29,22.0,5.0,2.0,0,0,0
36,32.0,2.0,2.0,0,0,0
95,87.0,6.0,2.0,0,0,0
111,107.0,2.0,2.0,0,0,0
159,150.0,7.0,2.0,0,0,0
66,61.0,3.0,2.0,0,0,0
93,87.0,4.0,2.0,0,0,0
22,18.0,2.0,2.0,0,0,0
81,75.0,4.0,2.0,0,0,0
62,54.0,6.0,2.0,0,0,0
269,264.0,3.0,2.0,0,0,0
114,109.0,3.0,2.0,0,0,0
128,122.0,4.0,2.0,0,0,0
34,28.0,4.0,2.0,0,0,0
111,102.0,7.0,2.0,0,0,0
489,476.0,11.0,2.0,1,0,0
29,25.0,2.0,2.0,0,0,0
30,25.0,3.0,2.0,0,0,0
152,147.0,3.0,2.0,0,0,0
114,108.0,4.0,2.0,0,0,0
62,58.0,2.0,2.0,0,0,0
11,5.0,4.0,2.0,0,0,0
106,101.0,3.0,2.0,0,0,0
62,56.0,4.0,2.0,0,0,0
62,57.0,3.0,2.0,0,0,0
135,125.0,8.0,2.0,0,0,0
22,18.0,2.0,2.0,0,0,0
129,121.0,6.0,2.0,0,0,0
11,6.0,3.0,2.0,0,0,0
70,57.0,11.0,2.0,0,0,0
102,94.0,6.0,2.0,0,0,0
37,33.0,2.0,2.0,0,0,0
57,52.0,3.0,2.0,0,0,0
55,49.0,4.0,2.0,0,0,0
91,87.0,2.0,2.0,0,0,0
61,57.0,2.0,2.0,0,0,0
70,62.0,6.0,2.0,0,0,0
247,238.0,7.0,2.0,0,0,0
62,58.0,2.0,2.0,0,0,0
42,38.0,2.0,2.0,0,0,0
15,10.0,3.0,2.0,0,0,0
92,87.0,3.0,2.0,0,0,0
62,52.0,8.0,2.0,0,0,0
34,29.0,3.0,2.0,0,0,0
52,45.0,5.0,2.0,0,0,0
117,110.0,5.0,2.0,0,0,0
9,5.0,2.0,2.0,0,0,0
54,49.0,3.0,2.0,0,0,0
59,55.0,2.0,2.0,0,0,0
47,39.0,6.0,2.0,0,0,0
73,67.0,4.0,2.0,0,0,0
45,40.0,3.0,2.0,0,0,0
143,137.0,4.0,2.0,0,0,0
63,57.0,4.0,2.0,0,0,0
7,3.0,2.0,2.0,0,0,0
67,60.0,5.0,2.0,0,0,0
50,45.0,3.0,2.0,0,0,0
255,250.0,3.0,2.0,0,0,0
32,25.0,5.0,2.0,0,0,0
59,52.0,5.0,2.0,0,0,0
51,47.0,2.0,2.0,0,0,0
14,10.0,2.0,2.0,0,0,0
52,44.0,6.0,2.0,0,0,0
17,13.0,2.0,2.0,0,0,0
334,322.0,10.0,2.0,1,0,0
19,15.0,2.0,2.0,0,0,0
45,39.0,4.0,2.0,0,0,0
103,94.0,7.0,2.0,0,0,0
64,58.0,4.0,2.0,0,0,0
179,171.0,6.0,2.0,0,0,0
23,17.0,4.0,2.0,0,0,0
75,70.0,3.0,2.0,0,0,0
99,95.0,2.0,2.0,0,0,0
22,17.0,3.0,2.0,0,0,0
27,23.0,2.0,2.0,0,0,0
48,44.0,2.0,2.0,0,0,0
53,48.0,3.0,2.0,0,0,0
17,13.0,2.0,2.0,0,0,0
33,29.0,2.0,2.0,0,0,0
178,173.0,3.0,2.0,0,0,0
18,13.0,3.0,2.0,0,0,0
63,60.0,1.0,2.0,0,0,0
13,10.0,1.0,2.0,0,0,0
75,64.0,9.0,2.0,0,0,0
27,24.0,1.0,2.0,0,0,0
118,112.0,4.0,2.0,0,0,0
72,65.0,5.0,2.0,0,0,0
111,105.0,4.0,2.0,0,0,0
19,13.0,4.0,2.0,0,0,0
14,10.0,2.0,2.0,0,0,0
73,65.0,6.0,2.0,0,0,0
43,38.0,3.0,2.0,0,0,0
97,92.0,3.0,2.0,0,0,0
99,91.0,6.0,2.0,0,0,0
112,105.0,5.0,2.0,0,0,0
140,125.0,13.0,2.0,0,0,0
19,14.0,3.0,2.0,0,0,0
51,46.0,3.0,2.0,0,0,0
99,95.0,2.0,2.0,0,0,0
40,30.0,8.0,2.0,0,0,0
120,115.0,3.0,2.0,0,0,0
52,46.0,4.0,2.0,0,0,0
18,9.0,7.0,2.0,0,0,0
49,43.0,4.0,2.0,0,0,0
31,26.0,3.0,2.0,0,0,0
46,43.0,1.0,2.0,0,0,0
15,9.0,4.0,2.0,0,0,0
41,36.0,3.0,2.0,0,0,0
54,48.0,4.0,2.0,0,0,0
27,23.0,2.0,2.0,0,0,0
155,149.0,4.0,2.0,0,0,0
83,79.0,2.0,2.0,0,0,0
117,108.0,7.0,2.0,0,0,0
112,105.0,5.0,2.0,0,0,0
54,46.0,6.0,2.0,0,0,0
57,51.0,4.0,2.0,0,0,0
75,70.0,3.0,2.0,0,0,0
119,111.0,6.0,2.0,0,0,0
24,20.0,2.0,2.0,0,0,0
44,39.0,3.0,2.0,0,0,0
176,169.0,5.0,2.0,0,0,0
124,115.0,7.0,2.0,0,0,0
39,34.0,3.0,2.0,0,0,0
116,110.0,4.0,2.0,0,0,0
59,54.0,3.0,2.0,0,0,0
138,133.0,3.0,2.0,0,0,0
34,26.0,6.0,2.0,0,0,0
42,38.0,2.0,2.0,0,0,0
66,59.0,5.0,2.0,0,0,0
107,102.0,3.0,2.0,0,0,0
63,59.0,2.0,2.0,0,0,0
18,15.0,1.0,2.0,0,0,0
247,238.0,7.0,2.0,0,0,0
215,207.0,6.0,2.0,0,0,0
72,66.0,4.0,2.0,0,0,0
80,72.0,6.0,2.0,0,0,0
328,311.0,15.0,2.0,1,1,0
42,35.0,5.0,2.0,0,0,0
66,61.0,3.0,2.0,0,0,0
131,122.0,7.0,2.0,0,0,0
116,104.0,10.0,2.0,0,0,0
24,20.0,2.0,2.0,0,0,0
120,109.0,9.0,2.0,0,0,0
36,32.0,2.0,2.0,0,0,0
66,60.0,4.0,2.0,0,0,0
42,36.0,4.0,2.0,0,0,0
83,79.0,2.0,2.0,0,0,0
57,52.0,3.0,2.0,0,0,0
50,45.0,3.0,2.0,0,0,0
45,42.0,1.0,2.0,0,0,0
28,22.0,4.0,2.0,0,0,0
8,4.0,2.0,2.0,0,0,0
67,60.0,5.0,2.0,0,0,0
327,314.0,11.0,2.0,1,0,0
89,81.0,6.0,2.0,0,0,0
64,58.0,4.0,2.0,0,0,0
51,46.0,3.0,2.0,0,0,0
58,51.0,5.0,2.0,0,0,0
162,155.0,5.0,2.0,0,0,0
80,74.0,4.0,2.0,0,0,0
52,48.0,2.0,2.0,0,0,0
50,47.0,1.0,2.0,0,0,0
128,122.0,4.0,2.0,0,0,0
15,11.0,2.0,2.0,0,0,0
10,6.0,2.0,2.0,0,0,0
18,14.0,2.0,2.0,0,0,0
11,8.0,1.0,2.0,0,0,0
137,130.0,5.0,2.0,0,0,0
75,71.0,2.0,2.0,0,0,0
112,95.0,15.0,2.0,0,1,0
136,126.0,8.0,2.0,0,0,0
58,52.0,4.0,2.0,0,0,0
54,45.0,7.0,2.0,0,0,0
209,200.0,7.0,2.0,0,0,0
94,88.0,4.0,2.0,0,0,0
19,14.0,3.0,2.0,0,0,0
14,10.0,2.0,2.0,0,0,0
192,181.0,9.0,2.0,0,0,0
9,5.0,2.0,2.0,0,0,0
131,124.0,5.0,2.0,0,0,0
597,585.0,10.0,2.0,1,0,0
99,95.0,2.0,2.0,0,0,0
53,48.0,3.0,2.0,0,0,0
27,22.0,3.0,2.0,0,0,0
45,36.0,7.0,2.0,0,0,0
119,112.0,5.0,2.0,0,0,0
60,54.0,4.0,2.0,0,0,0
71,61.0,8.0,2.0,0,0,0
44,39.0,3.0,2.0,0,0,0
211,206.0,3.0,2.0,0,0,0
85,79.0,4.0,2.0,0,0,0
127,116.0,9.0,2.0,0,0,0
18,13.0,3.0,2.0,0,0,0
79,71.0,6.0,2.0,0,0,0
28,23.0,3.0,2.0,0,0,0
39,34.0,3.0,2.0,0,0,0
85,80.0,3.0,2.0,0,0,0
52,49.0,1.0,2.0,0,0,0
170,158.0,10.0,2.0,0,0,0
59,54.0,3.0,2.0,0,0,0
38,35.0,1.0,2.0,0,0,0
42,35.0,5.0,2.0,0,0,0
143,136.0,5.0,2.0,0,0,0
27,22.0,3.0,2.0,0,0,0
83,79.0,2.0,2.0,0,0,0
79,73.0,4.0,2.0,0,0,0
82,77.0,3.0,2.0,0,0,0
132,124.0,6.0,2.0,0,0,0
13,6.0,5.0,2.0,0,0,0
101,93.0,6.0,2.0,0,0,0
21,17.0,2.0,2.0,0,0,0
113,108.0,3.0,2.0,0,0,0
26,22.0,2.0,2.0,0,0,0
28,20.0,6.0,2.0,0,0,0
104,99.0,3.0,2.0,0,0,0
67,62.0,3.0,2.0,0,0,0
60,55.0,3.0,2.0,0,0,0
35,31.0,2.0,2.0,0,0,0
11,4.0,5.0,2.0,0,0,0
148,140.0,6.0,2.0,0,0,0
194,184.0,8.0,2.0,0,0,0
32,28.0,2.0,2.0,0,0,0
52,48.0,2.0,2.0,0,0,0
175,165.0,8.0,2.0,0,0,0
160,153.0,5.0,2.0,0,0,0
47,41.0,4.0,2.0,0,0,0
66,60.0,4.0,2.0,0,0,0
234,226.0,6.0,2.0,0,0,0
14,9.0,3.0,2.0,0,0,0
59,51.0,6.0,2.0,0,0,0
131,124.0,5.0,2.0,0,0,0
21,17.0,2.0,2.0,0,0,0
113,108.0,3.0,2.0,0,0,0
128,123.0,3.0,2.0,0,0,0
103,97.0,4.0,2.0,0,0,0
17,14.0,1.0,2.0,0,0,0
109,103.0,4.0,2.0,0,0,0
129,124.0,3.0,2.0,0,0,0
15,11.0,2.0,2.0,0,0,0
204,198.0,4.0,2.0,0,0,0
41,32.0,7.0,2.0,0,0,0
52,47.0,3.0,2.0,0,0,0
48,42.0,4.0,2.0,0,0,0
21,15.0,4.0,2.0,0,0,0
38,30.0,6.0,2.0,0,0,0
72,66.0,4.0,2.0,0,0,0
75,67.0,6.0,2.0,0,0,0
51,47.0,2.0,2.0,0,0,0
160,155.0,3.0,2.0,0,0,0
59,53.0,4.0,2.0,0,0,0
30,26.0,2.0,2.0,0,0,0
93,83.0,8.0,2.0,0,0,0
34,30.0,2.0,2.0,0,0,0
67,62.0,3.0,2.0,0,0,0
78,72.0,4.0,2.0,0,0,0
25,20.0,3.0,2.0,0,0,0
67,60.0,5.0,2.0,0,0,0
83,76.0,5.0,2.0,0,0,0
19,13.0,4.0,2.0,0,0,0
311,303.0,6.0,2.0,1,0,0
55,44.0,9.0,2.0,0,0,0
28,18.0,8.0,2.0,0,0,0
20,17.0,1.0,2.0,0,0,0
75,69.0,4.0,2.0,0,0,0
94,86.0,6.0,2.0,0,0,0
85,77.0,6.0,2.0,0,0,0
63,53.0,8.0,2.0,0,0,0
32,25.0,5.0,2.0,0,0,0
44,40.0,2.0,2.0,0,0,0
24,20.0,2.0,2.0,0,0,0
14,10.0,2.0,2.0,0,0,0
143,136.0,5.0,2.0,0,0,0
22,19.0,1.0,2.0,0,0,0
73,65.0,6.0,2.0,0,0,0
17,14.0,1.0,2.0,0,0,0
35,30.0,3.0,2.0,0,0,0
223,211.0,10.0,2.0,0,0,0
269,259.0,8.0,2.0,0,0,0
29,24.0,3.0,2.0,0,0,0
69,63.0,4.0,2.0,0,0,0
79,71.0,6.0,2.0,0,0,0
46,42.0,2.0,2.0,0,0,0
22,18.0,2.0,2.0,0,0,0
29,24.0,3.0,2.0,0,0,0
119,111.0,6.0,2.0,0,0,0
93,88.0,3.0,2.0,0,0,0
27,23.0,2.0,2.0,0,0,0
54,49.0,3.0,2.0,0,0,0
44,38.0,4.0,2.0,0,0,0
42,37.0,3.0,2.0,0,0,0
75,67.0,6.0,2.0,0,0,0
29,25.0,2.0,2.0,0,0,0
22,19.0,1.0,2.0,0,0,0
39,34.0,3.0,2.0,0,0,0
87,76.0,9.0,2.0,0,0,0
61,56.0,3.0,2.0,0,0,0
90,84.0,4.0,2.0,0,0,0
39,35.0,2.0,2.0,0,0,0
37,32.0,3.0,2.0,0,0,0
23,18.0,3.0,2.0,0,0,0
140,129.0,9.0,2.0,0,0,0
12,9.0,1.0,2.0,0,0,0
156,150.0,4.0,2.0,0,0,0
110,106.0,2.0,2.0,0,0,0
253,247.0,4.0,2.0,0,0,0
98,92.0,4.0,2.0,0,0,0
31,25.0,4.0,2.0,0,0,0
72,67.0,3.0,2.0,0,0,0
107,98.0,7.0,2.0,0,0,0
152,145.0,5.0,2.0,0,0,0
38,34.0,2.0,2.0,0,0,0
21,17.0,2.0,2.0,0,0,0
13,8.0,3.0,2.0,0,0,0
59,53.0,4.0,2.0,0,0,0
96,88.0,6.0,2.0,0,0,0
75,71.0,2.0,2.0,0,0,0
50,45.0,3.0,2.0,0,0,0
86,82.0,2.0,2.0,0,0,0
153,145.0,6.0,2.0,0,0,0
12,9.0,1.0,2.0,0,0,0
59,54.0,3.0,2.0,0,0,0
45,40.0,3.0,2.0,0,0,0
17,12.0,3.0,2.0,0,0,0
79,72.0,5.0,2.0,0,0,0
169,157.0,10.0,2.0,0,0,0
62,55.0,5.0,2.0,0,0,0
14,10.0,2.0,2.0,0,0,0
20,16.0,2.0,2.0,0,0,0
90,84.0,4.0,2.0,0,0,0
87,80.0,5.0,2.0,0,0,0
32,25.0,5.0,2.0,0,0,0
46,43.0,1.0,2.0,0,0,0
37,32.0,3.0,2.0,0,0,0
110,105.0,3.0,2.0,0,0,0
127,119.0,6.0,2.0,0,0,0
11,6.0,3.0,2.0,0,0,0
60,52.0,6.0,2.0,0,0,0
15,9.0,4.0,2.0,0,0,0
216,211.0,3.0,2.0,0,0,0
42,39.0,1.0,2.0,0,0,0
134,128.0,4.0,2.0,0,0,0
10,4.0,4.0,2.0,0,0,0
67,59.0,6.0,2.0,0,0,0
46,41.0,3.0,2.0,0,0,0
315,305.0,8.0,2.0,1,0,0
27,23.0,2.0,2.0,0,0,0
36,31.0,3.0,2.0,0,0,0
27,23.0,2.0,2.0,0,0,0
15,9.0,4.0,2.0,0,0,0
47,44.0,1.0,2.0,0,0,0
64,61.0,1.0,2.0,0,0,0
110,104.0,4.0,2.0,0,0,0
319,294.0,23.0,2.0,0,1,0
78,73.0,3.0,2.0,0,0,0
40,35.0,3.0,2.0,0,0,0
149,141.0,6.0,2.0,0,0,0
36,30.0,4.0,2.0,0,0,0
128,120.0,6.0,2.0,0,0,0
36,32.0,2.0,2.0,0,0,0
94,89.0,3.0,2.0,0,0,0
38,33.0,3.0,2.0,0,0,0
101,96.0,3.0,2.0,0,0,0
17,13.0,2.0,2.0,0,0,0
173,167.0,4.0,2.0,0,0,0
39,34.0,3.0,2.0,0,0,0
71,63.0,6.0,2.0,0,0,0
120,113.0,5.0,2.0,0,0,0
31,27.0,2.0,2.0,0,0,0
116,108.0,6.0,2.0,0,0,0
57,49.0,6.0,2.0,0,0,0
146,140.0,4.0,2.0,0,0,0
73,68.0,3.0,2.0,0,0,0
17,13.0,2.0,2.0,0,0,0
391,379.0,10.0,2.0,1,0,0
83,69.0,12.0,2.0,0,0,0
59,54.0,3.0,2.0,0,0,0
114,108.0,4.0,2.0,0,0,0
14,8.0,4.0,2.0,0,0,0
43,37.0,4.0,2.0,0,0,0
95,89.0,4.0,2.0,0,0,0
112,107.0,3.0,2.0,0,0,0
49,46.0,1.0,2.0,0,0,0
29,23.0,4.0,2.0,0,0,0
168,162.0,4.0,2.0,0,0,0
90,81.0,7.0,2.0,0,0,0
26,22.0,2.0,2.0,0,0,0
140,129.0,9.0,2.0,0,0,0
11,7.0,2.0,2.0,0,0,0
44,39.0,3.0,2.0,0,0,0
62,58.0,2.0,2.0,0,0,0
309,296.0,11.0,2.0,0,0,0
60,56.0,2.0,2.0,0,0,0
24,20.0,2.0,2.0,0,0,0
62,52.0,8.0,2.0,0,0,0
37,31.0,4.0,2.0,0,0,0
11,8.0,1.0,2.0,0,0,0
43,37.0,4.0,2.0,0,0,0
40,34.0,4.0,2.0,0,0,0
54,50.0,2.0,2.0,0,0,0
32,27.0,3.0,2.0,0,0,0
37,30.0,5.0,2.0,0,0,0
91,83.0,6.0,2.0,0,0,0
79,74.0,3.0,2.0,0,0,0
149,145.0,2.0,2.0,0,0,0
82,74.0,6.0,2.0,0,0,0
46,42.0,2.0,2.0,0,0,0
43,38.0,3.0,2.0,0,0,0
188,180.0,6.0,2.0,0,0,0
17,13.0,2.0,2.0,0,0,0
35,28.0,5.0,2.0,0,0,0
202,189.0,11.0,2.0,0,0,0
36,30.0,4.0,2.0,0,0,0
145,136.0,7.0,2.0,0,0,0
14,10.0,2.0,2.0,0,0,0
59,55.0,2.0,2.0,0,0,0
33,30.0,1.0,2.0,0,0,0
75,71.0,2.0,2.0,0,0,0
46,40.0,4.0,2.0,0,0,0
86,81.0,3.0,2.0,0,0,0
5,2.0,1.0,2.0,0,0,0
105,101.0,2.0,2.0,0,0,0
15,10.0,3.0,2.0,0,0,0
258,252.0,4.0,2.0,0,0,0
34,29.0,3.0,2.0,0,0,0
56,53.0,1.0,2.0,0,0,0
44,39.0,3.0,2.0,0,0,0
77,68.0,7.0,2.0,0,0,0
126,120.0,4.0,2.0,0,0,0
75,66.0,7.0,2.0,0,0,0
82,74.0,6.0,2.0,0,0,0
12,10.0,0.0,2.0,0,0,0
83,75.0,6.0,2.0,0,0,0
212,200.0,10.0,2.0,0,0,0
169,158.0,9.0,2.0,0,0,0
41,36.0,3.0,2.0,0,0,0
92,85.0,5.0,2.0,0,0,0
22,16.0,4.0,2.0,0,0,0
119,112.0,5.0,2.0,0,0,0
24,19.0,3.0,2.0,0,0,0
173,165.0,6.0,2.0,0,0,0
81,77.0,2.0,2.0,0,0,0
142,128.0,12.0,2.0,0,0,0
65,60.0,3.0,2.0,0,0,0
31,27.0,2.0,2.0,0,0,0
62,58.0,2.0,2.0,0,0,0
47,43.0,2.0,2.0,0,0,0
124,115.0,7.0,2.0,0,0,0
55,50.0,3.0,2.0,0,0,0
23,16.0,5.0,2.0,0,0,0
37,33.0,2.0,2.0,0,0,0
24,20.0,2.0,2.0,0,0,0
220,215.0,3.0,2.0,0,0,0
49,45.0,2.0,2.0,0,0,0
460,447.0,11.0,2.0,1,0,0
16,8.0,6.0,2.0,0,0,0
8,4.0,2.0,2.0,0,0,0
84,78.0,4.0,2.0,0,0,0
116,112.0,2.0,2.0,0,0,0
78,71.0,5.0,2.0,0,0,0
30,26.0,2.0,2.0,0,0,0
19,16.0,1.0,2.0,0,0,0
128,122.0,4.0,2.0,0,0,0
187,179.0,6.0,2.0,0,0,0
43,37.0,4.0,2.0,0,0,0
96,91.0,3.0,2.0,0,0,0
36,29.0,5.0,2.0,0,0,0
45,41.0,2.0,2.0,0,0,0
11,5.0,4.0,2.0,0,0,0
33,28.0,3.0,2.0,0,0,0
30,26.0,2.0,2.0,0,0,0
96,89.0,5.0,2.0,0,0,0
52,47.0,3.0,2.0,0,0,0
57,49.0,6.0,2.0,0,0,0
62,58.0,2.0,2.0,0,0,0
23,19.0,2.0,2.0,0,0,0
64,59.0,3.0,2.0,0,0,0
149,142.0,5.0,2.0,0,0,0
52,48.0,2.0,2.0,0,0,0
95,87.0,6.0,2.0,0,0,0
75,71.0,2.0,2.0,0,0,0
67,64.0,1.0,2.0,0,0,0
23,20.0,1.0,2.0,0,0,0
104,96.0,6.0,2.0,0,0,0
52,41.0,9.0,2.0,0,0,0
23,17.0,4.0,2.0,0,0,0
85,79.0,4.0,2.0,0,0,0
119,113.0,4.0,2.0,0,0,0
52,48.0,2.0,2.0,0,0,0
97,92.0,3.0,2.0,0,0,0
9,4.0,3.0,2.0,0,0,0
54,46.0,6.0,2.0,0,0,0
33,28.0,3.0,2.0,0,0,0
216,209.0,5.0,2.0,0,0,0
47,40.0,5.0,2.0,0,0,0
30,25.0,3.0,2.0,0,0,0
12,7.0,3.0,2.0,0,0,0
12,9.0,1.0,2.0,0,0,0
42,35.0,5.0,2.0,0,0,0
46,39.0,5.0,2.0,0,0,0
40,33.0,5.0,2.0,0,0,0
35,30.0,3.0,2.0,0,0,0
39,33.0,4.0,2.0,0,0,0
60,54.0,4.0,2.0,0,0,0
110,104.0,4.0,2.0,0,0,0
59,51.0,6.0,2.0,0,0,0
167,162.0,3.0,2.0,0,0,0
67,52.0,13.0,2.0,0,0,0
51,45.0,4.0,2.0,0,0,0
35,30.0,3.0,2.0,0,0,0
118,112.0,4.0,2.0,0,0,0
143,132.0,9.0,2.0,0,0,0
20,17.0,1.0,2.0,0,0,0
24,20.0,2.0,2.0,0,0,0
78,72.0,4.0,2.0,0,0,0
67,58.0,7.0,2.0,0,0,0
204,198.0,4.0,2.0,0,0,0
84,79.0,3.0,2.0,0,0,0
13,9.0,2.0,2.0,0,0,0
9,5.0,2.0,2.0,0,0,0
109,105.0,2.0,2.0,0,0,0
118,110.0,6.0,2.0,0,0,0
146,139.0,5.0,2.0,0,0,0
113,106.0,5.0,2.0,0,0,0
295,289.0,4.0,2.0,0,0,0
